date,ticker,batch,shortname,redcode,sector,region,country,avrating,impliedrating,tier,currency,docclause,primarycurve,primarypricetype,runningcoupon,primarycoupon,tenor,parspread,convspreard,upfront,cdsrealrecovery,cdsassumedrecovery,carriedforward,compositedepth5y,primarydepthcontributed,primarydepthpassed,primarydepthpassed1wma,primarydepthpassed1mma,primarydepthpassed2mma,compositepricerating,compositecurverating,hasclearsubmissions,hasquotes,hasbankcontributions,clearingsubmissionsdepthcontr,quotesdepthcontr,bankcontributionsdepthcontr,clearingsubmissionsdepthpassed,quotesdepthpassed,bankcontributionsdepthpassed,dailyupdatefrequency,maxdailymovement,_52wkhigh5y,_52wklow5y,contrstddevpassedrecovery,contrlqrangepassed,contrlqrangepassedrecovery,contr10thpctlpassed,contr10pctlpassedrecovery,contr90thpctlpassed,contr90thpctlpassedrecovery,contrmaxminrangepassed,contrmaxminrangepassedrecovery,tierbasis,isdabasis,ccybasis,docclausebasis,tierbasiscarriedforward,tierbasisdepthpassed,tierbasisstddevpassed,tierbasis10thpctlpassed,tierbasis90thpctlpassed,isdabasiscarriedforward,isdabasisdepthpassed,isdabasisstddevpassed,isdabasis10thpctlpassed,isdabasis90thpctlpassed,ccybasiscarriedforward,ccybasisdepthpassed,ccybasisstddevpassed,ccybasis10thpctlpassed,ccybasis90thpctlpassed,docclausebasiscarriedforward,docclausebasisdepthpassed,docclausebasisstddevpassed,docclausebasis10thpctlpassed,docclausebasis90thpctlpassed,tenorbasisdepthpassed,tenorbasisstddevpassed,tenorbasis10thpctlpassed,tenorbasis90thpctlpassed,idxmember,dealersclearingcountcruve,dealersclearingcountcurve1wma,dealersclearingcountcurve1mma,dealersclearingcountcurve2mma,dealersquotescountcurve,dealersquotescountcurve1wma,dealersquotescountcurve1mma,dealersquotescountcurve2mma,quotescountcurve,quotescountcurve1wma,quotescountcurve1mma,quotescountcurve2mma,dealersquotescounttenor,dealersquotescounttenor1wma,dealersquotescounttenor1mma,dealersquotescounttenor2mma,quotescounttenor,quotescounttenor1wma,quotescounttenor1mma,quotescounttenor2mma,dealersborcountcurve,dealersborcountcurve1wma,dealersborcountcurve1mma,dealersborcountcurve2mma,upfrontbaspreadaverage,upfrontbaspreadaverage1wma,upfrontbaspreadaverage1mma,upfrontbaspreadaverage2mma,upfrontbaspreadhigh,upfrontbaspreadhigh1wma,upfrontbaspreadhigh1mma,upfrontbaspreadhigh2mma,convbaspreadaverage,convbaspreadaverage1wma,convbaspreadaverage1mma,convbaspreadaverage2mma,convbaspreadhigh,convbaspreadhigh1wma,convbaspreadhigh1mma,convbaspreadhigh2mma,bidasktype5y,baspreaddepthpassed,upfrontbaspreadstddevpassed,upfrontbaspread10thpctlpassed,upfrontbaspread90thpctlpassed,convbaspreadstddevpassed,convbaspread10thpctlpassed,convbaspread90thpctlpassed,estimatednotional,curveliquidityscore,curveliquidityscore1wma,curveliquidityscore1mma,curveliquidityscore2mma,sec4lastupdate,wklygnsec4,wklygnsec41mma,wklygnsec42mma,wklycontrctsec4,wklycontrctsec41mma,wklycontrctsec42mma,gnxtrd,gnxtrd1mma,gnxtrd2mma,tbl6lastupdate,wklygrossnotional,wklygrossnotional1m,wklygrossnotional1y,wklynetnotional,wklynetnotional1m,wklynetnotional1y,wklycontr,wklycontr1m,wklycontr1y,creditdv01,riskypv01,irdv01,rec01,dp,jtd,dtz,stock_price,financial_debt_ratio,implied_vol,par_spread_error,delta,gamma
2021-11-05,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02778002,0.02841001,0.08284941,0.4,0.4,0.0,5.0,16.0,5.0,5.0,5.0,6.0,A,A,,Y,N,7.0,1.0,8.0,4.0,1.0,,41.0,0.00121478,,,0.0,1.0106383,1.0,0.02793,,0.02898,0.4,0.00155,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,329.0,407.0,395.0,423.0,6.0,6.0,6.0,6.0,90.0,130.0,134.0,130.0,15.0,15.0,15.0,15.0,0.0062410801,0.00661641092,0.006863037563636,0.006444759393182,0.0078013796,0.0083997749,0.009627629618182,0.009153507197727,0.0015,0.00160666666,0.001640833331818,0.001529318184091,0.001875,0.00204,0.002299090909091,0.002171136363636,Observed,4.0,,,,0.0,0.0015,0.0015,5000000.0,1.0,1.0,2.0,2.0,2021-10-29,34200000.0,41273055.11,75997638.67,14.0,13.0,14.0,2442857.14,2884614.58,4881365.26,2021-10-29,2967034806.0,2959045484.0,4074290234.0,498035837.0,540096515.0,839969649.0,585.0,575.0,710.0,4311.67,4.66,-214.91,20738.96,0.22274426,5171535.54,9171535.54,19.49,24.640588600367234,0.8736678729307029,5.307395772868873e-10,,
2021-11-08,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02735203,0.02795474,0.08088774,0.4,0.4,0.0,7.0,16.0,7.0,5.0,5.0,6.0,AA,A,,Y,Y,7.0,1.0,8.0,5.0,1.0,1.0,68.0,0.00066691,,,0.0,1.00899081,1.0,0.02778003,,0.02822,0.4,0.00065,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,476.0,416.0,413.0,426.0,6.0,6.0,6.0,6.0,150.0,131.0,140.0,131.0,15.0,15.0,15.0,15.0,0.0065736701,0.00642838088,0.006851559509524,0.006574514628571,0.0081388617,0.00838816514,0.009436553795238,0.009266392397619,0.001575,0.001555,0.001639206347619,0.001560476192857,0.00195,0.00203,0.002255,0.002198333333333,Observed,4.0,,,,0.00015,0.0015,0.00171,5000000.0,1.0,1.0,2.0,2.0,2021-10-29,34200000.0,43324411.29,79276911.53,14.0,14.0,15.0,2442857.14,2959171.74,4924666.85,2021-10-29,2967034806.0,2959045484.0,4074290234.0,498035837.0,540096515.0,839969649.0,585.0,575.0,710.0,4322.04,4.66,-209.67,20456.22,0.21920444,5191147.16,9191147.16,19.57,24.640588600367234,0.8737598600018534,5.442540723654687e-10,,
2021-11-09,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02717355,0.02776399,0.07993948,0.4,0.4,0.0,6.0,16.0,6.0,5.0,5.0,6.0,AA,A,,Y,N,6.0,2.0,8.0,4.0,2.0,,74.0,0.00037521,,,0.0,1.00405532,1.0,0.02765,,0.02791689,0.4,0.00040062,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,482.0,419.0,416.0,429.0,7.0,6.0,6.0,6.0,175.0,134.0,142.0,132.0,15.0,15.0,15.0,15.0,0.0066767599,0.00636982082,0.006843614072727,0.006633211547619,0.0083459855,0.00784347284,0.009386982509091,0.009284612880952,0.0016,0.001535,0.001637424240909,0.001574761907143,0.002,0.00189,0.002243409090909,0.002203095238095,Observed,5.0,,,,0.0002236068,0.0015,0.0018,5000000.0,2.0,1.0,2.0,2.0,2021-10-29,34200000.0,42817499.56,77988999.77,14.0,14.0,15.0,2442857.14,2930487.59,4853758.0,2021-10-29,2967034806.0,2959045484.0,4074290234.0,498035837.0,540096515.0,839969649.0,585.0,575.0,710.0,4319.63,4.65,-207.0,20305.56,0.21788369,5200629.7,9200629.7,19.8,24.640588600367234,0.8771964369929203,6.338487096302359e-10,,
2021-11-10,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02720649,0.02779285,0.08008417,0.4,0.4,0.0,5.0,16.0,5.0,5.0,5.0,6.0,AA,A,,Y,Y,7.0,1.0,8.0,3.0,1.0,1.0,60.0,0.00010672,,,0.0,1.00480325,1.0,0.02762872,,0.02799322,0.4,0.0005188,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,408.0,417.0,434.0,428.0,6.0,6.0,6.0,6.0,149.0,134.0,148.0,133.0,15.0,15.0,15.0,15.0,0.0062598623,0.00638775228,0.00679323165,0.006624529006977,0.0062598623,0.00753232036,0.009121284568182,0.009214269844186,0.0015,0.001535,0.001626060604545,0.00157302325814,0.0015,0.00181,0.002180909090909,0.002186744186047,Observed,4.0,,,,0.0,0.0015,0.0015,5000000.0,1.0,1.0,2.0,2.0,2021-10-29,34200000.0,42817499.56,77988999.77,14.0,14.0,15.0,2442857.14,2930487.59,4853758.0,2021-10-29,2967034806.0,2959045484.0,4074290234.0,498035837.0,540096515.0,839969649.0,585.0,575.0,710.0,4318.59,4.65,-207.28,20321.63,0.21786992,5199186.98,9199186.98,19.91,24.640588600367234,0.8792319356626501,6.87142912014771e-10,,
2021-11-11,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.0271886,0.02777648,0.07975336,0.4,0.4,0.0,5.0,16.0,5.0,6.0,5.0,6.0,AA,A,,N,Y,3.0,,13.0,1.0,,4.0,14.0,6.503e-05,,,0.0,1.00653466,1.0,0.02756003,,0.02800321,0.4,0.00061795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,1.0,6.0,7.0,7.0,,6.0,6.0,6.0,,424.0,434.0,428.0,,6.0,6.0,6.0,,141.0,150.0,133.0,15.0,15.0,15.0,15.0,0.0062411793,0.00639851034,0.006743203995455,0.006615816513636,0.0062411793,0.00735745368,0.008856715436364,0.009146699604545,0.0015,0.001535,0.001614696968182,0.001571363638636,0.0015,0.001765,0.002118409090909,0.002171136363636,Rolled,4.0,,,,0.0,0.0015,0.0015,5000000.0,3.0,2.0,2.0,2.0,2021-10-29,34200000.0,42363946.95,78008999.77,14.0,14.0,15.0,2442857.14,2904822.83,4764030.11,2021-11-05,2950273343.0,2959045484.0,4074290234.0,496410374.0,540096515.0,839969649.0,581.0,575.0,710.0,4306.2,4.64,-206.07,20251.53,0.21790037,5202496.11,9202496.11,19.96,24.640588600367234,0.8798819243390468,7.074987262711829e-10,,
2021-11-12,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02709519,0.02768816,0.07934537,0.4,0.4,0.0,4.0,16.0,4.0,5.0,5.0,6.0,A,BBB,,N,Y,7.0,1.0,8.0,3.0,,1.0,51.0,0.00023245,,,0.0,1.0041406,1.0,0.02756,,0.0277858,0.4,0.0003,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,481.0,462.0,434.0,430.0,6.0,6.0,6.0,6.0,151.0,156.0,148.0,132.0,15.0,15.0,15.0,15.0,0.0062428441,0.00639886314,0.006689504722727,0.006662284620455,0.0062428441,0.00704574658,0.008594009613636,0.009155001490909,0.0015,0.001535,0.001602878786364,0.001582727275,0.0015,0.00169,0.002057045454545,0.002173409090909,Observed,4.0,,,,0.0,0.0015,0.0015,5000000.0,1.0,2.0,2.0,2.0,2021-11-05,32100000.0,44245277.33,76733749.78,11.0,14.0,15.0,2918181.82,3002767.54,4712756.55,2021-11-05,2950273343.0,2961871992.0,4087763343.0,496410374.0,482023023.0,849948054.0,581.0,575.0,708.0,4309.42,4.64,-204.98,20202.46,0.21726785,5206575.59,9206575.59,20.21,24.640588600367234,0.8839516843914932,8.324145539528871e-10,,
2021-11-15,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.0266518,0.02721,0.07720999,0.4,0.4,0.0,7.0,16.0,7.0,5.0,5.0,6.0,AA,A,,Y,Y,7.0,1.0,8.0,4.0,1.0,2.0,66.0,0.00058591,,,0.0,1.01425926,1.0,0.027,,0.02744,0.4,0.0005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,402.0,443.0,434.0,443.0,6.0,6.0,6.0,6.0,172.0,162.0,149.0,136.0,15.0,15.0,15.0,15.0,0.0062572306,0.00633557524,0.006684923157143,0.00676800597619,0.0078215673,0.0069822877,0.008554828738095,0.009250120004762,0.0015,0.00152,0.001604206347619,0.001607500002381,0.001875,0.001675,0.002050714285714,0.002195357142857,Observed,4.0,,,,0.0,0.0015,0.0015,5000000.0,1.0,2.0,2.0,2.0,2021-11-05,32100000.0,38609264.47,74640146.82,11.0,13.0,16.0,2918181.82,2890744.51,4348740.57,2021-11-05,2950273343.0,2961871992.0,4087763343.0,496410374.0,482023023.0,849948054.0,581.0,575.0,708.0,4314.19,4.64,-199.18,19876.04,0.21357296,5227924.56,9227924.56,19.99,24.640588600367234,0.8786665795369711,6.91179613543369e-10,,
2021-11-16,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02616388,0.0267,0.07500123,0.4,0.4,0.0,4.0,16.0,4.0,5.0,5.0,6.0,A,BBB,,N,N,7.0,1.0,8.0,4.0,,,66.0,0.00051941,,,0.0,1.01698113,1.0,0.02632,,0.02704,0.4,0.0009,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,390.0,420.0,432.0,448.0,6.0,6.0,6.0,6.0,160.0,158.0,150.0,137.0,15.0,15.0,15.0,15.0,0.006801066,0.00636043646,0.006690202377273,0.006798065195238,0.0083705762,0.00698720584,0.008546453622727,0.009261502478571,0.001625,0.001525,0.001605151513636,0.001614444447619,0.002,0.001675,0.002048409090909,0.002197738095238,Observed,4.0,,,,0.00025,0.0015,0.00185,5000000.0,2.0,2.0,2.0,2.0,2021-11-05,32100000.0,38247638.67,73424714.06,11.0,13.0,15.0,2918181.82,2892268.81,4307867.47,2021-11-05,2950273343.0,2961871992.0,4087763343.0,496410374.0,482023023.0,849948054.0,581.0,575.0,708.0,4326.76,4.64,-193.46,19561.01,0.21000418,5250011.25,9250011.25,19.87,24.640588600367234,0.8750603635522567,6.110434658257446e-10,,
2021-11-17,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02617286,0.02670045,0.07495288,0.4,0.4,0.0,6.0,16.0,6.0,5.0,5.0,6.0,AA,A,,Y,Y,7.0,1.0,8.0,4.0,1.0,1.0,73.0,0.0004488,,,0.0,1.00939938,1.0,0.02645,,0.027,0.4,0.0008,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,341.0,404.0,434.0,445.0,6.0,6.0,6.0,6.0,153.0,159.0,154.0,138.0,15.0,15.0,15.0,15.0,0.0062739575,0.0063632555,0.006686654781818,0.006785876644186,0.0078424761,0.0073037286,0.008568005136364,0.009228501865116,0.0015,0.001525,0.001605151513636,0.001611782948837,0.001875,0.00175,0.002054545454545,0.00219023255814,Observed,4.0,,,,0.0,0.0015,0.0015,5000000.0,2.0,2.0,2.0,2.0,2021-11-12,76300000.0,40250394.53,70183285.49,16.0,13.0,16.0,4768750.0,2991030.98,4056872.57,2021-11-12,3084250006.0,2948379931.0,4087589184.0,486917037.0,498030962.0,844957386.0,604.0,579.0,710.0,4321.64,4.63,-193.15,19538.12,0.20983516,5250498.56,9250498.56,19.68,24.640588600367234,0.8716768673032701,5.313461892697546e-10,,
2021-11-18,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02617335,0.02670082,0.07497296,0.4,0.4,0.0,7.0,16.0,7.0,6.0,5.0,6.0,AA,A,,Y,Y,7.0,1.0,8.0,4.0,1.0,2.0,61.0,0.00029915,,,0.0,1.00773697,1.0,0.0265,,0.02696,0.4,0.0007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,361.0,395.0,429.0,443.0,5.0,6.0,6.0,6.0,146.0,156.0,152.0,138.0,15.0,15.0,15.0,15.0,0.0062755393,0.0063701275,0.006632793727273,0.006774278068182,0.0079490481,0.00764530236,0.008380185545455,0.009199423370455,0.0015,0.001525,0.001593333331818,0.001609242427273,0.0019,0.00183,0.002011363636364,0.002183636363636,Observed,3.0,,,,0.0,0.0015,0.0015,5000000.0,2.0,2.0,2.0,2.0,2021-11-12,76300000.0,40250394.53,70183285.49,16.0,13.0,16.0,4768750.0,2991030.98,4056872.57,2021-11-12,3084250006.0,2948379931.0,4087589184.0,486917037.0,498030962.0,844957386.0,604.0,579.0,710.0,4322.7,4.64,-193.16,19543.17,0.20968032,5250297.73,9250297.73,19.26,24.640588600367234,0.864167555769434,3.829489780837747e-10,,
2021-11-19,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02627835,0.02680841,0.07540546,0.4,0.4,0.0,5.0,16.0,5.0,6.0,5.0,6.0,AA,A,,Y,N,7.0,1.0,8.0,4.0,1.0,,71.0,0.00030003,,,0.0,1.00374532,1.0,0.0266652,,0.02704,0.4,0.000558,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,4.0,5.0,6.0,6.0,365.0,372.0,426.0,444.0,4.0,5.0,6.0,6.0,148.0,156.0,151.0,139.0,15.0,15.0,15.0,15.0,0.0062686195,0.00637528258,0.006577912740909,0.006751631422727,0.0080447627,0.00800568608,0.00819557435,0.0091841198,0.0015,0.001525,0.00158151515,0.001605454547727,0.001925,0.001915,0.001969318181818,0.002181931818182,Observed,2.0,,,,0.0,0.0015,0.0015,5000000.0,1.0,2.0,2.0,2.0,2021-11-12,76300000.0,37161111.11,70353194.22,16.0,12.0,16.0,4768750.0,2987388.77,4076646.94,2021-11-12,3084250006.0,2948379931.0,4087589184.0,486917037.0,498030962.0,844957386.0,604.0,579.0,710.0,4317.74,4.63,-194.16,19599.24,0.21028352,5245973.44,9245973.44,19.19,24.640588600367234,0.8631896453203226,3.644371887601139e-10,,
2021-11-22,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02614571,0.02667405,0.07471328,0.4,0.4,0.0,3.0,16.0,3.0,5.0,5.0,5.0,A,A,,N,N,7.0,1.0,8.0,3.0,,,59.0,0.00018279,,,0.0,1.00605281,1.0,0.02654004,,0.02679765,0.4,0.00032201,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,5.0,6.0,6.0,346.0,361.0,423.0,428.0,6.0,5.0,6.0,6.0,97.0,141.0,149.0,136.0,15.0,15.0,15.0,15.0,0.0067875883,0.00648135412,0.006593152380952,0.006741294559524,0.0083539881,0.00811217024,0.008086390885714,0.009161662583333,0.001625,0.00155,0.00158777777619,0.001606904764286,0.002,0.00194,0.001946904761905,0.002181666666667,Observed,4.0,,,,0.00025,0.0015,0.00185,5000000.0,2.0,2.0,2.0,2.0,2021-11-12,76300000.0,37982352.94,59722499.76,16.0,12.0,15.0,4768750.0,3053436.15,3470681.03,2021-11-12,3084250006.0,2948379931.0,4087589184.0,486917037.0,498030962.0,844957386.0,604.0,579.0,710.0,4316.24,4.63,-192.14,19494.48,0.20910854,5252891.01,9252891.01,19.68,24.640588600367234,0.8715143192676964,5.290853172246202e-10,,
2021-11-23,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02613666,0.02666677,0.07448171,0.4,0.4,0.0,5.0,16.0,5.0,5.0,5.0,5.0,AA,A,,N,Y,7.0,,9.0,4.0,,1.0,44.0,0.00021127,,,0.0,1.00523308,1.0,0.02654044,,0.02678896,0.4,0.0003214,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,4.0,5.0,6.0,6.0,311.0,345.0,418.0,421.0,4.0,5.0,6.0,6.0,89.0,127.0,146.0,135.0,15.0,15.0,15.0,15.0,0.0062496862,0.00637107816,0.006577540281818,0.00673625972619,0.0062496862,0.00768799224,0.008002904309091,0.009113039733333,0.0015,0.001525,0.001583787877273,0.001606904764286,0.0015,0.00184,0.001926590909091,0.002171547619048,Observed,2.0,,,,0.0,0.0015,0.0015,5000000.0,2.0,2.0,2.0,2.0,2021-11-12,76300000.0,40111111.11,60196142.63,16.0,12.0,15.0,4768750.0,3148731.36,3507768.72,2021-11-12,3084250006.0,2948379931.0,4087589184.0,486917037.0,498030962.0,844957386.0,604.0,579.0,710.0,4305.93,4.62,-191.24,19442.66,0.20913695,5255206.36,9255206.36,20.18,24.640588600367234,0.8801044934792923,7.50987411146653e-10,,
2021-11-24,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02634421,0.02687384,0.07527788,0.4,0.4,0.0,5.0,16.0,5.0,5.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,4.0,1.0,,32.0,0.00019719,,,0.0,1.00082276,1.0,0.02676741,,0.02704882,0.4,0.00045431,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,5.0,6.0,6.0,237.0,324.0,406.0,416.0,6.0,5.0,6.0,6.0,54.0,107.0,141.0,133.0,15.0,15.0,15.0,15.0,0.007272862,0.00657085906,0.006588987781818,0.006748738848837,0.0111172215,0.00834294132,0.007989146995455,0.009159648611628,0.00175,0.001575,0.001587878786364,0.001610232560465,0.002675,0.002,0.001925454545455,0.002183255813953,Observed,4.0,,,,0.0002886751,0.0015,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-11-19,42000000.0,40210526.32,55711856.91,15.0,12.0,15.0,2800000.0,3130377.08,3404404.66,2021-11-19,2948625156.0,2934991738.0,4067402452.0,476892187.0,492542769.0,844010691.0,589.0,575.0,719.0,4293.11,4.61,-193.03,19535.03,0.21041092,5247249.28,9247249.28,20.24,24.640588600367234,0.8816832312352527,7.923641881513177e-10,,
2021-11-26,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02727023,0.02786,0.07927169,0.4,0.4,0.0,5.0,16.0,5.0,5.0,5.0,5.0,A,A,,N,Y,7.0,,9.0,4.0,,1.0,22.0,0.00115899,,,0.0,1.02909091,1.0,0.0272,,0.02842,0.4,0.0015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,6.0,6.0,6.0,7.0,3.0,5.0,6.0,6.0,164.0,265.0,383.0,405.0,3.0,5.0,6.0,6.0,21.0,65.0,131.0,130.0,15.0,15.0,15.0,15.0,0.0082356024,0.00716405388,0.006688503995455,0.006801399527273,0.0082356024,0.009015254,0.008125446495455,0.009159469170455,0.002,0.001725,0.001611742422727,0.001624772729545,0.002,0.00217,0.001957954545455,0.002185909090909,Observed,3.0,,,,0.0,0.002,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-11-19,42000000.0,39250000.0,55330972.0,15.0,12.0,15.0,2800000.0,3091323.95,3387615.64,2021-11-19,2948625156.0,2934991738.0,4067402452.0,476892187.0,492542769.0,844010691.0,589.0,575.0,719.0,4261.45,4.59,-202.9,20101.49,0.21712717,5207312.92,9207312.92,19.32,24.640588600367234,0.868164827227999,4.352825877518285e-10,,
2021-11-29,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02689471,0.02745367,0.07777821,0.4,0.4,0.0,6.0,16.0,6.0,5.0,5.0,5.0,AA,A,,Y,Y,7.0,1.0,8.0,4.0,1.0,1.0,46.0,0.00056814,,,0.0,1.01374885,1.0,0.027011,,0.02785,0.4,0.001178,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,405.0,279.0,379.0,387.0,5.0,5.0,6.0,6.0,80.0,61.0,126.0,127.0,15.0,15.0,15.0,15.0,0.0082826033,0.00746305688,0.006716935995238,0.006818941957143,0.0099391747,0.00933229132,0.008203403928571,0.00905916882381,0.002,0.0018,0.001617063490476,0.001631507938095,0.0024,0.00225,0.001975,0.002165595238095,Observed,3.0,,,,0.0,0.002,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-11-19,42000000.0,42558823.53,46184264.47,15.0,13.0,14.0,2800000.0,3143754.77,3170861.89,2021-11-19,2948625156.0,2934991738.0,4067402452.0,476892187.0,492542769.0,844010691.0,589.0,575.0,719.0,4281.12,4.6,-199.19,19900.03,0.21364543,5222243.48,9222243.48,19.18,24.640588600367234,0.8646115913963768,3.7785237438914265e-10,,
2021-11-30,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.02805648,0.0286805,0.08275962,0.4,0.4,0.0,6.0,16.0,6.0,5.0,5.0,5.0,A,BBB,,Y,N,7.0,1.0,8.0,5.0,1.0,,40.0,0.00143412,,,0.0,1.00884479,1.0,0.0281,,0.029,0.4,0.0015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,384.0,298.0,379.0,380.0,5.0,5.0,6.0,6.0,89.0,61.0,124.0,126.0,15.0,15.0,15.0,15.0,0.0081919693,0.0078515135,0.006783982963636,0.006862577292857,0.0098304133,0.01004843674,0.0082773589,0.009101437507143,0.002,0.0019,0.001634469695455,0.0016434127,0.0024,0.00243,0.001994318181818,0.0021775,Observed,3.0,,,,0.0,0.002,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-11-19,42000000.0,42527777.78,46064714.06,15.0,13.0,14.0,2800000.0,3124657.29,3160265.84,2021-11-19,2948625156.0,2934991738.0,4067402452.0,476892187.0,492542769.0,844010691.0,589.0,575.0,719.0,4240.87,4.58,-211.55,20592.44,0.22199787,5172432.19,9172432.19,18.38,24.640588600367234,0.8530861604219236,2.0261306521440758e-10,,
